Country,Parent,Capacity (GW),Type
Japan,Tohoku Electric Power Co Inc,0.195,Geothermal
Japan,Kyushu Electric Power Co Inc,0.17,Geothermal
Japan,unknown,0.0734,Geothermal
Japan,Yuzawa Geothermal Power Generation Corp,0.046,Geothermal
Japan,Idemitsu Kosan Co Ltd,0.0325,Geothermal
Japan,Hokkaido Electric Power Co Inc,0.025,Geothermal
Japan,Electric Power Development Co Ltd,0.015,Geothermal
Japan,Appi Geothermal Energy Corporation,0.0149,Geothermal
Japan,Kyuden International Corp,0.0145,Geothermal
Japan,Kyuden Mirai Energy Co Inc,0.01,Geothermal
Japan,ORIX Corp,0.0076,Geothermal
Japan,Machiokoshi Energy Corp Ltd,0.005,Geothermal
Japan,Tokyo Electric Power Co,0.0033,Geothermal
Japan,Chubu Electric Power Co Inc,0.002,Geothermal
Japan,Mori Binary Power LLC,0.002,Geothermal
Japan,Renova Inc,0.002,Geothermal
Japan,Tokyo Electric Power Company Holdings INC (TEPCO),8.628,Hydropower
Japan,J-Power,8.252,Hydropower
Japan,Kansai Electric Power Co,7.471,Hydropower
Japan,Chubu Electric Power Co Inc,4.413,Hydropower
Japan,Kyushu Electric Power Co Inc,3.093,Hydropower
Japan,The Chugoku Electric Power Co Inc,2.28,Hydropower
Japan,Tohoku Electric Power Co Inc,1.539,Hydropower
Japan,Hokkaido Electric Power Co Inc,1.192,Hydropower
Japan,Hokuriku Electric Power Co,1.084,Hydropower
Japan,Shikoku Electric Power Group (Yonden Group),0.615,Hydropower
Japan,Tokyo Electric Power Co,0.565,Hydropower
Japan,East Japan Railway Co Ltd,0.449,Hydropower
Japan,Kanagawa Prefectural Government Public Enterprises Agency Electricity Bureau,0.281,Hydropower
Japan,Shikoku Electric Power Co Inc,0.161,Hydropower
Japan,Nippon Light Metal Co Ltd,0.092,Hydropower
Japan,Iwate Prefectural Enterprise Bureau,0.079,Hydropower
Japan,Niigata Prefecture Enterprise Bureau,0.065,Hydropower
Japan,Tokushima Prefectural Enterprise Bureau,0.062,Hydropower
Japan,Gunma Prefectural Enterprise Bureau,0.036,Hydropower
Japan,Yakushima Electric Co Ltd,0.034,Hydropower
Japan,Kansai Electric Power Co,6.578,Nuclear
Japan,Kyushu Electric Power Co Inc,4.14,Nuclear
Japan,Shikoku Electric Power Co Inc,0.89,Nuclear
Japan,Tohoku Electric Power Co Inc,0.825,Nuclear
Japan,The Chugoku Electric Power Co Inc,0.82,Nuclear
Japan,Chubu Electric Power Co Inc,24.501724999999997,Oil and gas
Japan,Tokyo Electric Power Co,24.501724999999997,Oil and gas
Japan,Kansai Electric Power Co,10.561,Oil and gas
Japan,Tohoku Electric Power Co Inc,6.721,Oil and gas
Japan,Kyushu Electric Power Co Inc,5.4235,Oil and gas
Japan,The Chugoku Electric Power Co Inc,4.888,Oil and gas
Japan,Hokkaido Electric Power Co Inc,2.3674,Oil and gas
Japan,Nippon Steel Corp,2.16783,Oil and gas
Japan,Shikoku Electric Power Co Inc,1.88015,Oil and gas
Japan,Tokyo Gas Co Ltd,1.7872510000000001,Oil and gas
Japan,Hokuriku Electric Power Co,1.6647,Oil and gas
Japan,ENEOS Holdings Inc,1.554174,Oil and gas
Japan,Osaka Gas Co Ltd,1.39105,Oil and gas
Japan,Kobe Steel Ltd,1.2482,Oil and gas
Japan,Okinawa Electric Power Co Inc,1.143,Oil and gas
Japan,East Japan Railway Co Ltd,0.7964,Oil and gas
Japan,Mitsubishi Heavy Industries Ltd,0.748,Oil and gas
Japan,unknown,0.65,Oil and gas
Japan,Japan Petroleum Exploration Co,0.59,Oil and gas
Japan,Idemitsu Kosan Co Ltd,0.581825,Oil and gas
Japan,unknown,26.909432499999998,Utility-scale solar
Japan,Pacifico Energy Co Ltd,1.1249099999999999,Utility-scale solar
Japan,Vena Energy,0.463199,Utility-scale solar
Japan,Sonnedix Japan KK,0.28536,Utility-scale solar
Japan,ORIX Corp,0.21146099999999998,Utility-scale solar
Japan,Canadian Solar,0.17834999999999998,Utility-scale solar
Japan,ITOCHU Corp,0.14267000000000002,Utility-scale solar
Japan,PurpleSol GK,0.137445,Utility-scale solar
Japan,Smart Solar,0.09293900000000001,Utility-scale solar
Japan,Mihozu Fund,0.087,Utility-scale solar
Japan,Banpu PCL,0.0835,Utility-scale solar
Japan,SPARX Green Energy & Technology CO LTD (SGET),0.07917,Utility-scale solar
Japan,Sumitomo Corp,0.07544500000000001,Utility-scale solar
Japan,Tokyo Gas Co Ltd,0.07537999999999999,Utility-scale solar
Japan,Saferay,0.069615,Utility-scale solar
Japan,NTT Facilities,0.069078,Utility-scale solar
Japan,Gunkul Engineering Public Co Ltd,0.06825500000000001,Utility-scale solar
Japan,Renova Inc,0.068125,Utility-scale solar
Japan,Sojitz Corp,0.066385,Utility-scale solar
Japan,Gunkul International (Mauritius),0.06612,Utility-scale solar
Japan,Eurus Energy,0.7293999999999999,Wind
Japan,unknown,0.66915,Wind
Japan,Eurus Energy Holdings Corp,0.4982,Wind
Japan,Japan Wind Development CO LTD (JWD),0.456,Wind
Japan,Electric Power Development Co Ltd,0.42164999999999997,Wind
Japan,Cosmo Eco Power Co Ltd,0.30046153846153845,Wind
Japan,Tohoku Electric Power Co Inc,0.22516153846153847,Wind
Japan,JERA Co Inc,0.1737,Wind
Japan,NTT Anode Energy,0.1177,Wind
Japan,Japan Renewable Energy CORP (JRE),0.11316666666666665,Wind
Japan,Kyuden Mirai Energy Co Inc,0.085,Wind
Japan,Green Power Investment Corp,0.0845,Wind
Japan,Daigas Gas and Power Solution Co Ltd,0.066,Wind
Japan,Sumitomo Corp,0.06544444444444444,Wind
Japan,Invenergy Wind LLC,0.06,Wind
Japan,Vena Energy,0.057,Wind
Japan,C-Tech Corp,0.054,Wind
Japan,Kinden Corp,0.05,Wind
Japan,J-Wind Setana,0.0396,Wind
Japan,Kyudenko Corp,0.0395,Wind
Japan,Others,1.89253,Bioenergy
Japan,Others,3.3187696666666664,Coal
Japan,Others,2.1902,Oil and gas
Japan,Others,3.3065465,Utility-scale solar
Japan,Others,1.076405811965812,Wind
Jersey,Jersey Electricity,0.0037409999999999995,Utility-scale solar
Jordan,unknown,0.013,Bioenergy
Jordan,Government of Jordan,1.301,Oil and gas
Jordan,Central Electricity Generating Co,0.75,Oil and gas
Jordan,Korea Electric Power Corp,0.64268,Oil and gas
Jordan,ACWA Power Co,0.291,Oil and gas
Jordan,Mitsui & Co Ltd,0.28,Oil and gas
Jordan,AES Corp,0.26639999999999997,Oil and gas
Jordan,YTL Power International Bhd,0.2115,Oil and gas
Jordan,Guangdong Hengjian Investment Holding Co Ltd,0.16074000000000002,Oil and gas
Jordan,Qatar Electricity and Water Company QPSC,0.05600000000000001,Oil and gas
Jordan,China Huaneng Group Co Ltd,0.050760000000000007,Oil and gas
Jordan,Eesti Energia AS,0.047,Oil and gas
Jordan,Arabian Cement Company SJSC,0.04335,Oil and gas
Jordan,Ras Laffan Operating Company WLL,0.0376,Oil and gas
Jordan,Ministry of Energy and Mineral Resources (Jordan),0.01,Oil and gas
Jordan,unknown,0.73052,Utility-scale solar
Jordan,Fotowatio Renewable Ventures (FRV) BV,0.157383,Utility-scale solar
Jordan,Masdar Clean Energy,0.12179999999999999,Utility-scale solar
Jordan,ACWA Power Co,0.1,Utility-scale solar
Jordan,Ministry of Energy and Mineral Resources (Jordan),0.08961,Utility-scale solar
Jordan,Taaleri Energia Funds Management Oy,0.052199999999999996,Utility-scale solar
Jordan,Belectric,0.04002,Utility-scale solar
Jordan,Philadelphia Solar,0.03501,Utility-scale solar
Jordan,AMEA Power,0.035,Utility-scale solar
Jordan,Nebras Power QPSC,0.035,Utility-scale solar
Jordan,Orange Renewable,0.031755000000000005,Utility-scale solar
Jordan,Arabia Trading & Consulting Co,0.028707,Utility-scale solar
Jordan,Scatec ASA,0.02183,Utility-scale solar
Jordan,Kingdom for Energy Investments Co,0.021662999999999998,Utility-scale solar
Jordan,Alcazar Energy,0.021,Utility-scale solar
Jordan,Catalyst Investment Management (CIM),0.020805,Utility-scale solar
Jordan,Lafarge Cement Jordan,0.018699999999999998,Utility-scale solar
Jordan,Diamond Generating Europe,0.017666666666666667,Utility-scale solar
Jordan,Kawar Group,0.017666666666666667,Utility-scale solar
Jordan,AES Corp,0.017333333333333333,Utility-scale solar
Jordan,Alcazar Energy,0.1265,Wind
Jordan,Jordan Wind Project Company (JWPC),0.117,Wind
Jordan,Mass Energy,0.1,Wind
Jordan,KEPCO,0.089,Wind
Jordan,Ministry of Energy and Mineral Resources (Jordan),0.08,Wind
Jordan,AMEA Power,0.026,Wind
Jordan,DL Energy Co Ltd,0.026,Wind
Jordan,Korea Southern Power Co Ltd,0.026,Wind
Jordan,XENEL Industries Ltd,0.026,Wind
Jordan,Hecate Energy,0.0045,Wind
Jordan,Others,0.08387533333333333,Utility-scale solar
Kazakhstan,Samruk-Energo JSC,5.183,Coal
Kazakhstan,Eurasian Resources Group SARL,2.765,Coal
Kazakhstan,Central Asian Electric Power Corporation JSC,1.166,Coal
Kazakhstan,Kazakhmys Holding LLP,1.145,Coal
Kazakhstan,Kazakhstan Utility Systems LLP,0.978,Coal
Kazakhstan,Qazaqstan Steel Group LLP,0.62,Coal
Kazakhstan,Astana-Energy JSC,0.6,Coal
Kazakhstan,Samruk-Kazyna SWF JSC,0.5,Coal
Kazakhstan,Stepnogorskya TETS LLP,0.13,Coal
Kazakhstan,Bassel Group LLS LLP,0.084,Coal
Kazakhstan,Genesis Digital Assets Ltd,0.05,Coal
Kazakhstan,Ust'-Kamenosorskie Teplovye Seti JSC,0.03,Coal
Kazakhstan,Samruk-Energo JSC,2.498,Hydropower
Kazakhstan,Tarazenergo-2005,1.23,Oil and gas
Kazakhstan,MAEK LLP,1.085,Oil and gas
Kazakhstan,Chevron Corp,0.446,Oil and gas
Kazakhstan,Atyrau Power LLC,0.3185,Oil and gas
Kazakhstan,Samruk-Kazyna SWF JSC,0.31,Oil and gas
Kazakhstan,Eurasian Resources Group SARL,0.295,Oil and gas
Kazakhstan,Exxon Mobil Corp,0.262984,Oil and gas
Kazakhstan,National Company KazMunayGas JSC,0.218622,Oil and gas
Kazakhstan,China National Petroleum Corp,0.16,Oil and gas
Kazakhstan,unknown,0.12285,Oil and gas
Kazakhstan,Samruk-Energo JSC,0.12,Oil and gas
Kazakhstan,Zhaik Holding LLP,0.1,Oil and gas
Kazakhstan,Aktobe TPP JSC,0.057,Oil and gas
Kazakhstan,LUKOIL PJSC,0.0446,Oil and gas
Kazakhstan,Eni SpA,0.039984,Oil and gas
Kazakhstan,Shell PLC,0.039984,Oil and gas
Kazakhstan,TotalEnergies SE,0.039984,Oil and gas
Kazakhstan,Energoinvest LTD LLC,0.03149999999999999,Oil and gas
Kazakhstan,PetroChina Co Ltd,0.019754,Oil and gas
Kazakhstan,INPEX Corp,0.018088,Oil and gas
Kazakhstan,Hevel Group,0.17965,Utility-scale solar
Kazakhstan,Universal Energy Co Ltd,0.1566,Utility-scale solar
Kazakhstan,Risen Energy Co Ltd,0.13831,Utility-scale solar
Kazakhstan,Samruk Kazyna - United Green Energy LLP,0.137,Utility-scale solar
Kazakhstan,Total Eren SA,0.11136,Utility-scale solar
Kazakhstan,unknown,0.0923,Utility-scale solar
Kazakhstan,Solarnet Investment GmbH,0.087,Utility-scale solar
Kazakhstan,Goldbeck Solar,0.06612,Utility-scale solar
Kazakhstan,AEC ASA,0.062200000000000005,Utility-scale solar
Kazakhstan,Arm Wind LLP,0.05,Utility-scale solar
Kazakhstan,Kaz Green Energy,0.05,Utility-scale solar
Kazakhstan,Eni SpA,0.023375,Utility-scale solar
Kazakhstan,National Company KazMunayGas JSC,0.023375,Utility-scale solar
Kazakhstan,Hevel Kazakshtan LLP,0.0187,Utility-scale solar
Kazakhstan,EcoProTech-Astana LLP,0.0174,Utility-scale solar
Kazakhstan,Universal Energy Co Ltd,0.2,Wind
Kazakhstan,Eurasian Resources Group SARL,0.155,Wind
Kazakhstan,China Power International Ltd,0.1,Wind
Kazakhstan,TsATEK Green Energy,0.1,Wind
Kazakhstan,Arm Wind LLP,0.096,Wind
Kazakhstan,China Power International Holding LTD (CPIH),0.063,Wind
Kazakhstan,Samruk-Energo JSC,0.06,Wind
Kazakhstan,VetroEnergoTechnologii LLP,0.052,Wind
Kazakhstan,EcoWatt AKA LLP,0.05,Wind
Kazakhstan,Energo Trust LLP,0.05,Wind
Kazakhstan,Sarkylmas Kuat LLP,0.05,Wind
Kazakhstan,State Power Investment Group Co Ltd,0.05,Wind
Kazakhstan,Visor,0.05,Wind
Kazakhstan,Kazwind Energy,0.048,Wind
Kazakhstan,Sofievskaya wind farm LLP,0.039,Wind
Kazakhstan,Visor International DMCC,0.037,Wind
Kazakhstan,Vetro Invest LLP,0.030699999999999998,Wind
Kazakhstan,Golden Energy Corp,0.03,Wind
Kazakhstan,Hydrochina Corp,0.03,Wind
Kazakhstan,KT Rare-Metal Company LLP,0.0215,Wind
Kazakhstan,Others,0.1177,Wind
Kenya,Sarrai Group Ltd,0.0517,Bioenergy
Kenya,Kenya Electricity Generating Company PLC,0.6345,Geothermal
Kenya,Ormat Technology Inc,0.147,Geothermal
Kenya,Geothermal Development Company (GDC),0.07,Geothermal
Kenya,Kenya Electricity Generating Company PLC,0.722,Hydropower
Kenya,unknown,0.04,Hydropower
Kenya,Kenya Electricity Generating Company PLC,0.1769,Oil and gas
Kenya,A.P. Moller Foundation,0.14,Oil and gas
Kenya,Triumph Group Ltd,0.082368,Oil and gas
Kenya,Auron Energy Ltd,0.064,Oil and gas
Kenya,Mitsui E&S Co Ltd,0.021675,Oil and gas
Kenya,Investeringsfonden for Udviklingslande,0.017,Oil and gas
Kenya,Dutch Entrepreneurial Development Bank NV,0.00867,Oil and gas
Kenya,small shareholder(s),0.0008320000000000001,Oil and gas
Kenya,unknown,0.0682,Utility-scale solar
Kenya,Rural Energy Authority of Kenya,0.046979999999999994,Utility-scale solar
Kenya,Globeleq Africa Investments Ltd,0.036,Utility-scale solar
Kenya,Alten Energías Renovables,0.0348,Utility-scale solar
Kenya,Cedate Ltd,0.01805,Utility-scale solar
Kenya,Frontier Investment Management ApS,0.01805,Utility-scale solar
Kenya,Paramount Universal Bank,0.01805,Utility-scale solar
Kenya,Selenkei Investment Ltd,0.01805,Utility-scale solar
Kenya,Mcx Environmental Energy Corp,0.00957,Utility-scale solar
Kenya,Equator Energy,0.00935,Utility-scale solar
Kenya,Africa Energy Development Corp,0.004,Utility-scale solar
Kenya,Kenya Craftskills Energy International Ltd,0.15,Wind
Kenya,Anergi Turkana Investments Ltd,0.05166666666666667,Wind
Kenya,Blackrock Alternatives,0.05166666666666667,Wind
Kenya,Danish Climate Investment Fund (DCIF),0.05166666666666667,Wind
Kenya,Finnfund,0.05166666666666667,Wind
Kenya,KP&P Africa BV,0.05166666666666667,Wind
Kenya,Sandpiper Ltd,0.05166666666666667,Wind
Kenya,BTE Renewables,0.05,Wind
Kenya,Chania Green Limited (CGEL),0.05,Wind
Kenya,Kenya Electricity Generating Company PLC,0.0365,Wind
Kenya,Mombasa Cement Ltd,0.036,Wind
Kiribati,unknown,0.0041375000000000006,Utility-scale solar
Kosovo,Korporata Energjetike e Kosovës JSC,1.325,Coal
Kosovo,unknown,0.035,Hydropower
Kosovo,unknown,0.0169,Utility-scale solar
Kosovo,Enlight Renewable Energy,0.103,Wind
Kosovo,Air Energy,0.032,Wind
Kuwait,Ministry of Electricity and Water and Renewable Energy (Kuwait),18.7035,Oil and gas
Kuwait,Shamal Az Zour Al Oula Power and Water Company KSC,1.46478,Oil and gas
Kuwait,ACWA Power Co,0.16722,Oil and gas
Kuwait,Kuwait Oil Company Ltd,0.019399999999999997,Utility-scale solar
Kuwait,Kuwait Institute for Scientific Research,0.01,Utility-scale solar
Kuwait,unknown,0.0019,Utility-scale solar
Kuwait,Kuwait Institute for Scientific Research,0.01,Wind
Kyrgyzstan,City of Bishkek,0.813,Coal
Kyrgyzstan,Power Stations JSC (Elektricheskiye Stantsii),3.11,Hydropower
Kyrgyzstan,National Electrical Grid of Kyrgyzstan OJSC,0.044,Hydropower
Kyrgyzstan,unknown,0.025,Hydropower
Laos,Banpu Power PCL,0.7512000000000001,Coal
Laos,RATCH Group PCL,0.7512000000000001,Coal
Laos,Lao Holding State Enterprise,0.37560000000000004,Coal
Laos,Electricite Du Laos,2.04795,Hydropower
Laos,Sinohydro Corp Ltd,1.1832,Hydropower
Laos,Electricity Generating PCL,0.5842,Hydropower
Laos,CK Power Public Co Ltd,0.5397,Hydropower
Laos,South East Asia Energy,0.46125,Hydropower
Laos,Electricité de France SA,0.3745,Hydropower
Laos,China International Water & Electric Corp,0.346,Hydropower
Laos,Viet-Lao Power JSC - Song Da Corp,0.322,Hydropower
Laos,Global Power Synergy Public Company (GPSC) Ltd,0.32125,Hydropower
Laos,Chaleun Sekong Energy Co,0.301,Hydropower
Laos,Government Of Lao People’s Democratic Republic,0.2675,Hydropower
Laos,Mega First CORP Berhad,0.26,Hydropower
Laos,Viet-Lao Power JSC,0.2125,Hydropower
Laos,Phonesack Group Co Ltd,0.208,Hydropower
Laos,Lao Holdings State Enterprise,0.1791,Hydropower
Laos,Italian-Thai Development PLC,0.1605,Hydropower
Laos,Phongxubthavi Bridge Road Construction,0.156,Hydropower
Laos,Kansai Electric Power Co,0.1305,Hydropower
Laos,China Southern Power Grid Company Ltd,0.126,Hydropower
Laos,EDL-Generation Public Co,0.116,Hydropower
Laos,CGN Energy Technology Laos Co Ltd,0.935,Utility-scale solar
Laos,unknown,0.0767,Utility-scale solar
Laos,China Gezhouba Group Co Ltd,0.04675,Utility-scale solar
Laos,Impact Energy Asia Development LTD (IEAD),0.33,Wind
Laos,BCPG Public Company LTD (BCPG),0.27,Wind
Laos,Viet-Lao Power JSC,0.25,Wind
Laos,Others,1.55348,Hydropower
Latvia,Gren Oy,0.023,Bioenergy
Latvia,Latvenergo AS,1.536,Hydropower
Latvia,Latvenergo AS,1.039,Oil and gas
Latvia,Latvian Privatization Agency,0.023856000000000002,Oil and gas
Latvia,Riga City Council,0.023856000000000002,Oil and gas
Latvia,unknown,0.000288,Oil and gas
Latvia,unknown,0.3463,Utility-scale solar
Latvia,UAB Ignitis Renewables,0.22346500000000002,Utility-scale solar
Latvia,Utilitas OÜ,0.079,Wind
Latvia,Winergy SIA,0.021,Wind
Lebanon,Litani River Authority,0.19,Hydropower
Lebanon,Electricity Of Lebanon,2.824,Oil and gas
Lebanon,unknown,0.0050999999999999995,Utility-scale solar
Lesotho,TBEA Xinjiang New Energy Co,0.0261,Utility-scale solar
Lesotho,unknown,0.0031,Utility-scale solar
Liberia,Liberia Electricity Corp,0.088,Hydropower
Liberia,Liberia Electricity Corp,0.038,Oil and gas
Libya,General Electricity Company of Libya,14.165,Oil and gas
Libya,Libyan Iron and Steel Co,0.507,Oil and gas
Libya,General Electricity Company of Libya,0.23375,Utility-scale solar
Libya,TotalEnergies SE,0.23375,Utility-scale solar
Lithuania,Ignitis Grupe AB,0.11223999999999999,Bioenergy
Lithuania,Gren Oy,0.02,Bioenergy
Lithuania,Gren Lietuva,0.01176,Bioenergy
Lithuania,unknown,1.001,Hydropower
Lithuania,Ignitis Grupe AB,1.045,Oil and gas
Lithuania,Achemos Grupe,0.068,Oil and gas
Lithuania,Panevėžio energija AB,0.035,Oil and gas
Lithuania,unknown,0.5526,Utility-scale solar
Lithuania,Nordic Solar LLC,0.087,Utility-scale solar
Lithuania,Nordic Solar SA,0.0696,Utility-scale solar
Lithuania,European Energy A/S,0.065,Utility-scale solar
Lithuania,ACME Group,0.048620000000000003,Utility-scale solar
Lithuania,UAB Ignitis Renewables,0.02057,Utility-scale solar
Lithuania,UAB Ignitis Renewables,0.426,Wind
Lithuania,Enefit Green,0.204,Wind
Lithuania,Taaleri SolarWind II fund,0.1395,Wind
Lithuania,unknown,0.089,Wind
Lithuania,Green Genius,0.08,Wind
Lithuania,Stemma Group,0.074,Wind
Lithuania,Encavis AG,0.069,Wind
Lithuania,UAB Renerga,0.05,Wind
Lithuania,Atsinaujinančios Energetikos Investicijos,0.0465,Wind
Lithuania,IKEA,0.045,Wind
Lithuania,Inter RAO PJSC,0.03,Wind
Lithuania,Vèjų Spektras UAB,0.021,Wind
Lithuania,JSC Energogrupe,0.02,Wind
Lithuania,4Energia SRL,0.014,Wind
Luxembourg,unknown,0.015,Bioenergy
Luxembourg,Groupe François SA,0.0014,Bioenergy
Luxembourg,LuxEnergie SA,0.0014,Bioenergy
Luxembourg,Grand Duchy of Luxembourg,0.5176000000000001,Hydropower
Luxembourg,RWE AG,0.5176000000000001,Hydropower
Luxembourg,Luxempart,0.06470000000000001,Hydropower
Luxembourg,unknown,0.06470000000000001,Hydropower
Luxembourg,Enovos Luxembourg SA,0.05176,Hydropower
Luxembourg,Electrabel Invest Luxmbourg,0.03882,Hydropower
Luxembourg,unknown,0.0945285,Utility-scale solar
Luxembourg,Société Luxembourgeoise des Energies Renouvelables SA (Soler),0.0876,Wind
Luxembourg,PW34 Sàrl (PW34),0.023,Wind
Luxembourg,OekoStroum Weiler SA,0.021,Wind
Macao,Macau Environmental Protection Bureau,0.0587,Bioenergy
Macao,Nam Kwong Development (H.K.) Ltd,0.171024,Oil and gas
Macao,Energy Asia Consultancy Ltd,0.085512,Oil and gas
Macao,Polytech Industrial Ltd,0.044792,Oil and gas
Macao,Asiainvest - Investments Co Ltd,0.04072,Oil and gas
Macao,Government of Macao,0.032576,Oil and gas
Macao,China Power International Ltd,0.024432,Oil and gas
Macao,unknown,0.008144,Oil and gas
Madagascar,Sumitomo Corp,0.06503999999999999,Coal
Madagascar,Korea Mine Rehabilitation & Mineral Resources Corp,0.05496,Coal
Madagascar,unknown,0.091,Hydropower
Madagascar,Jirama,0.024,Hydropower
Madagascar,Trigu Energy,0.105,Oil and gas
Madagascar,Axian Group,0.076,Oil and gas
Madagascar,Aksa Enerji Uretim AŞ,0.066,Oil and gas
Madagascar,Groupe Filatex SA,0.04,Oil and gas
Madagascar,unknown,0.042695,Utility-scale solar
Madagascar,Axian Group,0.017747999999999996,Utility-scale solar
Madagascar,GreenYellow,0.017052,Utility-scale solar
Madagascar,Rio Tinto PLC,0.0074800000000000005,Utility-scale solar
Madagascar,REPP,0.005236000000000001,Utility-scale solar
Madagascar,CrossBoundary,0.016,Wind
Malawi,Electricity Generation Co (Malawi) Ltd,0.351,Hydropower
Malawi,Government of Malawi,0.0415,Oil and gas
Malawi,small shareholder(s),0.0415,Oil and gas
Malawi,Electricity Generation Company (Malawi) Ltd,0.02,Oil and gas
Malawi,InfraCo Africa,0.03,Utility-scale solar
Malawi,JCM Power,0.03,Utility-scale solar
Malawi,Matswani,0.02,Utility-scale solar
Malawi,Phanes Group,0.009134999999999999,Utility-scale solar
Malawi,responsAbility Renewable Energy Holding (rAREH),0.009134999999999999,Utility-scale solar
Malawi,unknown,0.0025999999999999994,Utility-scale solar
Malaysia,unknown,0.14859999999999998,Bioenergy
Malaysia,Cypark Resources Bhd,0.01973,Bioenergy
Malaysia,FGV Palm Industries Sdn Bhd,0.015,Bioenergy
Malaysia,TSH Bio-Energy Sdn Bhd,0.014,Bioenergy
Malaysia,Etagreen Management Sdn Bhd,0.0125,Bioenergy
Malaysia,FTJ Bio Power Sdn Bhd,0.0125,Bioenergy
Malaysia,VibroPower Green Energy Sdn Bhd,0.0125,Bioenergy
Malaysia,Cepatwawasan Group Bhd,0.012,Bioenergy
Malaysia,Subur Tiasa Holdings Bhd,0.012,Bioenergy
Malaysia,TSH Resources Bhd,0.012,Bioenergy
Malaysia,Bell Eco Power Sdn Bhd,0.011,Bioenergy
Malaysia,Majunaka Eco Energy Sdn Bhd,0.01,Bioenergy
Malaysia,Tenaga Nasional Bhd,0.005,Bioenergy
Malaysia,Tenaga Nasional Bhd,6.81,Coal
Malaysia,Malakoff Corporation Bhd,3.74,Coal
Malaysia,Sarawak Energy Bhd,1.08,Coal
Malaysia,Jimah Teknik Sdn Bhd,0.91,Coal
Malaysia,Mitsui & Co Ltd,0.3,Coal
Malaysia,The Chugoku Electric Power Co Inc,0.3,Coal
Malaysia,Jimah O&M Sdn Bhd,0.14,Coal
Malaysia,Sarawak Energy Bhd,3.452,Hydropower
Malaysia,Tenaga Nasional Bhd,2.672,Hydropower
Malaysia,Sabah Electricity Sdn Bhd,0.075,Hydropower
Malaysia,Tenaga Nasional Bhd,4.656135999999999,Oil and gas
Malaysia,CGN Energy International Holding Co,3.9421999999999997,Oil and gas
Malaysia,Petroliam Nasional Bhd,2.05,Oil and gas
Malaysia,Malakoff Corporation Bhd,1.798752,Oil and gas
Malaysia,Sarawak Energy Bhd,1.263,Oil and gas
Malaysia,Perbadanan Kemajuan Negeri Selangor,1.08,Oil and gas
Malaysia,SIPP Energy Sdn Bhd,0.432,Oil and gas
Malaysia,Ranhill Holdings Bhd,0.38,Oil and gas
Malaysia,Usaha Tegas Sdn Bhd,0.322,Oil and gas
Malaysia,Dulang Ekuiti Sdn Bhd,0.31,Oil and gas
Malaysia,Korea Electric Power Corp,0.3,Oil and gas
Malaysia,Petronas Gas Bhd,0.171,Oil and gas
Malaysia,SPR Energy Sdn Bhd,0.1,Oil and gas
Malaysia,Employees Provident Fund of Malaysia,0.080848,Oil and gas
Malaysia,Kibing Group (M) Sdn Bhd,0.064,Oil and gas
Malaysia,Kontek Abbadi Sdn Bhd,0.06259,Oil and gas
Malaysia,Beijing Jianlong Investment Co Ltd,0.05166666666666667,Oil and gas
Malaysia,Hiap Teck Venture Bhd,0.05166666666666667,Oil and gas
Malaysia,unknown,0.05166666666666667,Oil and gas
Malaysia,Juara Jernih Sdn Bhd,0.02845,Oil and gas
Malaysia,unknown,0.748743,Utility-scale solar
Malaysia,Cypark Resources Bhd,0.175,Utility-scale solar
Malaysia,Hanwha Energy Corp,0.159925,Utility-scale solar
Malaysia,Scatec ASA,0.10399979999999999,Utility-scale solar
Malaysia,Solarpack Suria Sungai Petani Sdn Bhd,0.10092,Utility-scale solar
Malaysia,ITRAMAS Corporation Sdn Bhd,0.08696519999999999,Utility-scale solar
Malaysia,UiTM Energy & Facilities Sdn Bhd,0.08003999999999999,Utility-scale solar
Malaysia,Tenaga Nasional Bhd,0.08,Utility-scale solar
Malaysia,reNIKOLA Sdn Bhd,0.07221000000000001,Utility-scale solar
Malaysia,ENGIE SA,0.05916,Utility-scale solar
Malaysia,TTL Energy Sdn Bhd,0.05916,Utility-scale solar
Malaysia,Coara Solar Sdn Bhd,0.05046,Utility-scale solar
Malaysia,ib vogt gmbH,0.05046,Utility-scale solar
Malaysia,Edra Power Holdings Sdn Bhd,0.05,Utility-scale solar
Malaysia,Ranhill Utilities Bhd,0.05,Utility-scale solar
Malaysia,TNB Sepang Solar Sdn Bhd,0.05,Utility-scale solar
Malaysia,Uzma Group,0.05,Utility-scale solar
Malaysia,Mudajaya Group Bhd,0.049,Utility-scale solar
Malaysia,Tadau Energy Sdn Bhd,0.048,Utility-scale solar
Malaysia,RE Machang Sdn Bhd,0.03915,Utility-scale solar
Malaysia,Others,0.042024,Oil and gas
Malaysia,Others,0.341397,Utility-scale solar
Maldives,State Electric Co Ltd,0.142,Oil and gas
Maldives,unknown,0.0019,Utility-scale solar
Mali,Organisation pour la mise en valeur du fleuve Sénégal,0.202,Hydropower
Mali,unknown,0.2,Hydropower
Mali,Energie du Mali,0.048,Hydropower
Mali,Volkswagen AG,0.1,Oil and gas
Mali,unknown,0.064,Oil and gas
Mali,Investeringsfonden for Udviklingslande,0.018,Oil and gas
Mali,Macquarie Group Ltd,0.018,Oil and gas
Mali,Mitsui E&S Co Ltd,0.018,Oil and gas
Mali,Old Mutual Ltd,0.018,Oil and gas
